English,Kanjobal,ENG_Document,KJB_Document,Line,Classification
"Then I heard a loud voice from the temple saying to the seven angels, “Go, pour out the seven bowls of God's wrath on the earth.”","Cax max waben yoc jun aw bay templo tu'. Caw yip yalon bay eb ángel tu' yukwanil axca ti': Asek, che secon ay yowal c'ul Dios ayay yul ukeb sec' tu' bay yulyibank'inal, ẍi.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,1,Religious
"The first angel went and poured out his bowl on the land, and ugly and painful sores broke out on the people who had the mark of the beast and worshiped his image.","Axa toj jun babel ángel tu', max bet secon ay tzet ayay yul is sec' tu' sat tx'otx'. Axa pitzc'oj aj juntzan mimek yabil yin mimanil jantak eb bay ayoc is yechel jun chi yik No' tu', cax chi yion c'apax ay ba eb bay yechel. Caw yob juntzan yabil tu', cax caw ya'.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,2,Religious
"The second angel poured out his bowl on the sea, and it turned into blood like that of a dead man, and every living thing in the sea died.","Lajwi tu', max secon ay jun yet is cab ángel tzet ayay yul is sec' yiban a' mar. Max oc a' mar tu' chic'al, axca chiq'uil junok anima camnak. Yuj tu', max cam masanil tzet ay yulak a'.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,3,Religious
"The third angel poured out his bowl on the rivers and springs of water, and they became blood.","Lajwi tu', max secon ay jun yet is yox ángel tzet ayay yul is sec' yiban a' mimek aej, c'al yiban nuk'lak a'. Max oc c'apax a' chic'al.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,4,Religious
"Then I heard the angel in charge of the waters say: “You are just in these judgments, you who are and who were, the Holy One, because you have so judged;","Axa wabeni, max yalon jun ángel yajawil a' axca ti':",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,5,Religious
"for they have shed the blood of your saints and prophets, and you have given them blood to drink as they deserve.”","Yujtol a eb anima, max mak'tek eb chiq'uil eb et-xa, c'al yetok eb a chekbej. Yuj tu' xan chic' chak' yuc' anima ti' tinani', xan moj ton caytu' chi utlay eb, ẍi.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,6,Religious
"And I heard the altar respond: “Yes, Lord God Almighty, true and just are your judgments.”","Axa max wabeni, max eltek jun k'anej bay altar axca ti': Yel, ach Dios Jajawil, chic'al je' oj masanil, caw watx' ton max ot a beyc'ulnen eb yin bayc'al ijan yel, ẍi.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,7,Religious
"The fourth angel poured out his bowl on the sun, and the sun was given power to scorch people with fire.","Lajwi tu', max secon ay jun yet is can ángel tzet ayay yul is sec' yiban c'u. Axa yak'lay yikbej c'u tu' yak'wi tz'a anima yetok is k'ak'al.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,8,Religious
"They were seared by the intense heat and they cursed the name of God, who had control over these plagues, but they refused to repent and glorify him.","Caw wal max tz'a anima masanil yuj sic'libil, palta majc'alta' na ba eb jabok. Tamwal max yal eb tol miman yelapnok Dios. A ti' yet eb, tol max bajwaj aj eb yin, yujtol ay is yikbej yak'on juntzan yailal tu'.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,9,Religious
"The fifth angel poured out his bowl on the throne of the beast, and his kingdom was plunged into darkness. Men gnawed their tongues in agony","Lajwi tu', max secon ay jun yet so' ángel tzet ayay yul is sec' yiban is despacho jun chi yik No' tu'. Xan max k'ekk'olcan el masanil tzet ayoc yul is k'ab bay chi yak' cuenta. A eb anima tu', caw wal chi chiay eb yak' yuj yail.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,10,Religious
"and cursed the God of heaven because of their pains and their sores, but they refused to repent of what they had done.","Palta ac'ala' majc'alta' na ba eb jabok. Tol max aj can eb bajwaj yin Dios aj satcan yuj yail chi yab eb, c'al yuj juntzan yabil max eltek yin is mimanil eb tu'.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,11,Religious
"The sixth angel poured out his bowl on the great river Euphrates, and its water was dried up to prepare the way for the kings from the East.","Lajwi tu', cax max secon ay jun yet is wak ángel tzet ayay yul is sec' yiban a' miman aej chi yik Éufrates. Max tanaj a' Éufrates tu', yuj yoc is be a' tu' beok eb yajaw ok tit bay chi ajol c'u.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,12,Religious
"Then I saw three evil spirits that looked like frogs; they came out of the mouth of the dragon, out of the mouth of the beast and out of the mouth of the false prophet.","Axa max wiloni, ayic' jun dragón, yetok jun chi yik No', c'al jun chi tz'ak yaloc ba chekbejok Dios. Chi eltek junjun espíritu yob yul is ti' eb. Axca wal yili no pekey, caytu' yili juntzan espíritu tu' yoxwanil.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,13,Religious
"They are spirits of demons performing miraculous signs, and they go out to the kings of the whole world, to gather them for the battle on the great day of God Almighty.","A juntzan tu', a ton espíritu yob tol chi je' yuj tx'oxwi milagro. Max toj eb toj yak' wajban oc ba jantak mimek yajaw yulyibank'inal, yuj yak'len eb owal yet jun c'ual miman yelapnok tol yet Dios, Cham chic'al je' yuj masanil.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,14,Religious
"“Behold, I come like a thief! Blessed is he who stays awake and keeps his clothes with him, so that he may not go naked and be shamefully exposed.”","Max yalon Cham chi yik Calnel axca ti': Abek, axca wal chi yun jay tzac'naj junok elk'om, axca tu' ok yun in jay tzac'najok. Caw watx' e yet mac ex chex makwaji. Che ya'ilnej e pichil talaj axca tol t'iran ex elok yet ok in jayok, cax ok ex ec' t'irt'on satak masanil anima. Caw ok e yak' e q'uixwilok, ẍi.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,15,Religious
Then they gathered the kings together to the place that in Hebrew is called Armageddon.,"A eb espíritu yob tu', max yak' eb wajbaj oc ba eb mimek yajaw bay jun lugar chi yik Armagedón yin is ti' hebreo.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,16,Religious
"The seventh angel poured out his bowl into the air, and out of the temple came a loud voice from the throne, saying, “It is done!”","Lajwi tu', max secon ay jun yet suk ángel tzet ayay yul is sec' xol cak'ek', cax max eltek jun k'anej bay is trono Dios, bay yul templo, chi yalon axca ti' yin ipejal: ¡Mayal yi ba! ẍi.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,17,Religious
"Then there came flashes of lightning, rumblings, peals of thunder and a severe earthquake. No earthquake like it has ever occurred since man has been on earth, so tremendous was the quake.","Cax ayman max aj joplajbok rayo. Max c'oli bil c'u. Ay juntzanxa tzet max nilili ajok. Ay wal jun miman quixcab max eq'ui. Yecheltaxc'al c'amto anima yulyibank'inal, c'amto bay chi ec' junok quixcab axca jun tu'.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,18,Religious
"The great city split into three parts, and the cities of the nations collapsed. God remembered Babylon the Great and gave her the cup filled with the wine of the fury of his wrath.","Axa jun miman conob, ox pojan max yunej. Pilan max ayc'ay masanil conoblak bay yulyibank'inal. Max nalaytek is yobtakil miman conob Babilonia yuj Dios. Cax max yaontok jun miman yailal yiban eb yuj yowal is c'ul. Axca wal tol max yak' Dios yuc' eb vino caw ow.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,19,Religious
Every island fled away and the mountains could not be found.,"Pilan max c'ayil masanil tx'otx' tx'otx' sutquiẍtak nanlak a', c'al masanil witzlak.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,20,Religious
"From the sky huge hailstones of about a hundred pounds each fell upon men. And they cursed God on account of the plague of hail, because the plague was so terrible.","Lajwi tu', max jay mimek sakbat, ay mi junjunok quintal yalil junjun. Max bajwaj aj eb anima yin Dios yuj sakbat tu', yujtol caw wal ya' chi yab eb.",REV-16-ENGNIV.txt,REV-16-KJBSBG.txt,21,Religious
"One of the seven angels who had the seven bowls came and said to me, “Come, I will show you the punishment of the great prostitute, who sits on many waters.","Cax max jayoc k'anjab wetok junok eb ukwan ángel inejnak aj ch'en ukeb sec' tu', max yalon axca ti': Sebach, ok in tx'ox ayach jun miman yailal ok jay yiban ix yajawil ajmul ix, ix chotan ay yiban a' mar.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,1,Religious
With her the kings of the earth committed adultery and the inhabitants of the earth were intoxicated with the wine of her adulteries.”,"Pilan max ayc'ay eb mimek yajaw yin mul yetok ix, cax max etax el anima bay masanil yulyibank'inal yuj ix. Axca tol max oc eb uq'uem anil yuj yajmulal ix max yak' yuc' eb axca vino, ẍi ayin.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,2,Religious
Then the angel carried me away in the Spirit into a desert. There I saw a woman sitting on a scarlet beast that was covered with blasphemous names and had seven heads and ten horns.,"Lajwi tu', max quin yiontok jun ángel tu' bay jun tz'inan tx'otx', cax ay tzet max ak'i wil yuj Cham Espíritu. A tu' max bet wil yin jun ix ayaj yiban jun chi yik No', cakyin yili. Xiwil is bi tz'ibbil oc yin is mimanil No'. Caw yob yali junjun is bi tu' chi yab Dios. Ukeb jolom, cax lajoneb yuc'a'.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,3,Religious
"The woman was dressed in purple and scarlet, and was glittering with gold, precious stones and pearls. She held a golden cup in her hand, filled with abominable things and the filth of her adulteries.","Calan morado yetok cak yili pichil jun ix tu'. Xiwil juntzan ch'en chi tzekeki ayoc yin. Aylaj oro, aylaj juntzan chi yik perla, c'al juntzanxa ch'en caw can is tojol ayoc yin. Mitx'bil aj jun sec' oro yuj ix. Nojnak jun sec' tu' yuj juntzan tzet yetal tol yajbejtak yuj Dios, a ton yobtakil yajmulal ix.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,4,Religious
This title was written on her forehead: MYSTERY BABYLON THE GREAT THE MOTHER OF PROSTITUTES AND OF THE ABOMINATIONS OF THE EARTH.,"Tz'ibbil oc jun biej yin nan sat ix, tol c'am mac chi nachaj el yuj. Tix yoc jun biej tu': A miman Babilonia, is txutx eb ix ajmul ix masanil. Is txutx c'apax masanil tzet yajbejtak yulyibank'inal, ẍi.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,5,Religious
"I saw that the woman was drunk with the blood of the saints, the blood of those who bore testimony to Jesus. When I saw her, I was greatly astonished.","Axa max wiloni, caw uq'uem an ix yuj chiq'uil eb yet-xa Dios, eb max mak' cam ix, yujc'al tol max yak' ba eb testigook Jesús. Caw wal max c'ayaj in c'ul yet max wilon jun tu'.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,6,Religious
"Then the angel said to me: “Why are you astonished? I will explain to you the mystery of the woman and of the beast she rides, which has the seven heads and ten horns.","Yuj tu' xan max yal jun ángel tu' ayin axca ti': ¿Tzet yuj xan caw chi c'ayaj a c'ul elon jun ti'? Ok wal ayach tzet chi yal elapnok jun ix ti', c'al jun chi yik No' bay ayaj ix, tol ay ukeb jolom tu', c'al lajoneb yuc'a' tu'.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,7,Religious
"The beast, which you saw, once was, now is not, and will come up out of the Abyss and go to his destruction. The inhabitants of the earth whose names have not been written in the book of life from the creation of the world will be astonished when they see the beast, because he once was, now is not, and yet will come.","A jun chi yik No' max el tu', ayc'alta' ec' payxa, palta c'amxa ec' tinani'. Palta ok aj pax ul yul jun xab olan, yet manto toj bay c'aybanilal yin junelnej. A anima tol man tz'ibbilok is bi yul tx'an un yet k'inalej yet c'amto chi tz'unchaj yulyibank'inal, caw wal ok c'ayaj c'ul eb yet ok yilon eb jun chi yik No' tol ayxac'alta' ec' yet payxa tu'. Yujtol caxc'al c'amic' tinani', palta ok jay pax yet is cayelal.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,8,Religious
“This calls for a mind with wisdom. The seven heads are seven hills on which the woman sits.,"A mactxel jelan, ok nachaj el juntzan ti' yuj. A ukeb jolom jun chi yik No' tu', a ukeb tzalan bay chotan ajtok ix ajmul ix tu' chi tx'oxtek.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,9,Religious
"They are also seven kings. Five have fallen, one is, the other has not yet come; but when he does come, he must remain for a little while.","A c'apax ukwan mimek yajaw chi tx'oxtek. Owan eb yajaw tu' mayal eq'uelok. Ay jun ayto oc yajawilal tinani'. Cax ay junxa tolto ok oc yajawilal. A yet ok jay junxa tu', manxa najatok tiempo ok yak' yajawilal.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,10,Religious
"The beast who once was, and now is not, is an eighth king. He belongs to the seven and is going to his destruction.","Axa jun chi yik No' tu', ayic' yet payxa tu', palta tol c'amxa pax ec' tinani'; a' ok oc yet is waxak yajawilal, palta tol a ton junok eb ukwan tu'. Ok lajwok tu', cax ok tok bay ok c'ayil yin junelnej.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,11,Religious
"“The ten horns you saw are ten kings who have not yet received a kingdom, but who for one hour will receive authority as kings along with the beast.","A lajoneb yuc'a' jun chi yik No' tu', a lajonwan mimek yajaw manto chail yich yak'on yajawilal chi tx'oxtek. Palta ok ak'lay yikbej eb yetok jun chi yik No' tu', cax ok yak'on eb yajawilal yin txennej tiempoal yetok.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,12,Religious
They have one purpose and will give their power and authority to the beast.,"A eb lajonwan tu', ok chalej ba nabal eb, cax ok yak'on eb yikbej yin yajawilal bay jun chi yik No' tu'.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,13,Religious
"They will make war against the Lamb, but the Lamb will overcome them because he is Lord of lords and King of kings–and with him will be his called, chosen and faithful followers.”","Ok yak'lej eb owal yetok jun Cham chi yik Calnel, palta a Cham ok ak'on ayc'ay eb. Yujtol a Cham, Yajawil eb yajaw, c'al Reyal eb rey yayji Cham. A eb ayic' yetok Cham, awtebil el eb, cax sic'bil el eb yuj Dios, cax a ton eb yikem bay, ẍi jun ángel tu' ayin.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,14,Religious
"Then the angel said to me, “The waters you saw, where the prostitute sits, are peoples, multitudes, nations and languages.","Lajwi tu', max yalon pax ayin axca ti': A a' mar max el tu' bay chotan ajtok ix ajmul ix tu', a ton conoblak, nacionlak, c'al anima tx'ok tx'ok is ti' chi tx'oxtek.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,15,Religious
The beast and the ten horns you saw will hate the prostitute. They will bring her to ruin and leave her naked; they will eat her flesh and burn her with fire.,"A lajoneb yuc'a' jun chi yik No' max el tu xin, ok oc eb ajc'ulal yin ix ajmul ix tu'. Ok yi ec' eb masanil tzet ay ix. Ok can t'iran ix yuj eb. Ok chi eb chibejal ix, cax ok nison c'apax tz'a eb.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,16,Religious
"For God has put it into their hearts to accomplish his purpose by agreeing to give the beast their power to rule, until God's words are fulfilled.","Yujtol a Dios max ak'on yochej eb, axca wal chi yochej c'ul Cham. Yuj tu', jun lajan chalen ba nabal eb yunen axca tu', xan max yak' c'apax eb yikbej bay jun chi yik No' tu', masantac'al chi yuncan el tzet albilxata' yuj Dios.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,17,Religious
The woman you saw is the great city that rules over the kings of the earth.”,"A ix ix max el tu', a ton jun miman conob chi ikban eb yajaw bay yulyibank'inal ti' chi tx'oxtek, ẍi ayin.",REV-17-ENGNIV.txt,REV-17-KJBSBG.txt,18,Religious
"After this I saw another angel coming down from heaven. He had great authority, and the earth was illuminated by his splendor.","Lajwi tu', max wilon tit junxa ángel bay satcan, max ayol sat tx'otx'. Caw xiwil yipalil. Max sakbi yulyibank'inal yuj is tzekekial.",REV-18-ENGNIV.txt,REV-18-KJBSBG.txt,1,Religious
"With a mighty voice he shouted: “Fallen! Fallen is Babylon the Great! She has become a home for demons and a haunt for every evil spirit, a haunt for every unclean and detestable bird.",Max yalon yin ipejal axca ti':,REV-18-ENGNIV.txt,REV-18-KJBSBG.txt,2,Religious
"For all the nations have drunk the maddening wine of her adulteries. The kings of the earth committed adultery with her, and the merchants of the earth grew rich from her excessive luxuries.”","Yujtol max oc masanil nación uq'uemanil yuj is vinoal, a ton is yajmulal, cax yuj max mulji eb mimek yajaw sat tx'otx' yetok, cax max oc eb txonjom sat tx'otx' beyomal yuj, yujtol c'amxa yalbanil tzet max man bay eb yuj yak'on nabal, ẍi jun ángel tu'.",REV-18-ENGNIV.txt,REV-18-KJBSBG.txt,3,Religious
